id,user_id,source,action,created_at,datapoint_count,question,question_id
43352,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:01:30.770169,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
43367,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:01:55.866382,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
43373,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:02:03.241371,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
43401,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:02:37.211633,2,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
43402,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:02:40.858151,2,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
43404,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:02:44.009728,2,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
43424,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:03:10.609700,3,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
43432,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:03:20.898672,3,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
43437,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:03:25.346264,3,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
43454,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:03:47.666101,4,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
43459,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:03:51.218330,4,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
43471,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:04:20.290319,5,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
43477,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:04:30.105997,5,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
43502,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:04:58.106233,6,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
43528,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:05:31.922799,7,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
43533,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:05:38.778986,7,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
43547,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:05:59.763262,8,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
43552,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:06:08.874670,8,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
43571,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:06:32.523629,9,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
43585,ae9d31bb-b5aa-4721-8a01-db4a51563ece,teaching,question,2025-02-20 12:06:45.978823,10,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
46817,14a77810-eace-4777-8717-14a9385f10d3,teaching,question,2025-02-20 13:11:40.659639,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
46849,14a77810-eace-4777-8717-14a9385f10d3,teaching,question,2025-02-20 13:11:58.502555,1,Why are these the most important attributes?,followupWhyThisFeatureImportant
46875,14a77810-eace-4777-8717-14a9385f10d3,teaching,question,2025-02-20 13:12:13.626506,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
46916,14a77810-eace-4777-8717-14a9385f10d3,teaching,question,2025-02-20 13:12:29.476205,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
46935,14a77810-eace-4777-8717-14a9385f10d3,teaching,question,2025-02-20 13:12:41.724563,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
46959,14a77810-eace-4777-8717-14a9385f10d3,teaching,question,2025-02-20 13:12:52.395097,1,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus
46960,14a77810-eace-4777-8717-14a9385f10d3,teaching,question,2025-02-20 13:12:52.445059,1,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus
47012,14a77810-eace-4777-8717-14a9385f10d3,teaching,question,2025-02-20 13:13:26.798551,2,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
47022,14a77810-eace-4777-8717-14a9385f10d3,teaching,question,2025-02-20 13:13:34.125111,2,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
47065,14a77810-eace-4777-8717-14a9385f10d3,teaching,question,2025-02-20 13:14:07.308626,3,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
47074,14a77810-eace-4777-8717-14a9385f10d3,teaching,question,2025-02-20 13:14:13.051278,3,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
47111,14a77810-eace-4777-8717-14a9385f10d3,teaching,question,2025-02-20 13:14:41.532881,4,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
47161,14a77810-eace-4777-8717-14a9385f10d3,teaching,question,2025-02-20 13:15:10.225406,5,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
47208,14a77810-eace-4777-8717-14a9385f10d3,teaching,question,2025-02-20 13:15:36.047942,6,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
47304,14a77810-eace-4777-8717-14a9385f10d3,teaching,question,2025-02-20 13:16:29.827000,8,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
47254,14a77810-eace-4777-8717-14a9385f10d3,teaching,question,2025-02-20 13:16:04.969044,7,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
47355,14a77810-eace-4777-8717-14a9385f10d3,teaching,question,2025-02-20 13:16:55.950914,9,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
47388,14a77810-eace-4777-8717-14a9385f10d3,teaching,question,2025-02-20 13:17:14.671681,10,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
43573,aa93908a-da69-4b99-ade0-65d2e380ea2e,teaching,question,2025-02-20 12:06:33.954782,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
43589,aa93908a-da69-4b99-ade0-65d2e380ea2e,teaching,question,2025-02-20 12:06:47.406879,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
43580,aa93908a-da69-4b99-ade0-65d2e380ea2e,teaching,question,2025-02-20 12:06:40.199574,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
43598,aa93908a-da69-4b99-ade0-65d2e380ea2e,teaching,question,2025-02-20 12:06:59.301575,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
43423,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:03:07.029170,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
43431,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:03:20.603232,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
43439,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:03:28.164234,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
43466,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:04:03.591763,2,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
43469,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:04:11.028819,2,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
43474,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:04:27.186860,2,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
43538,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:05:44.901655,4,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
43501,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:04:56.859258,3,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
43507,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:05:03.685367,3,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
43513,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:05:13.253788,3,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
43519,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:05:18.827855,3,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
43551,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:06:03.764922,4,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
43577,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:06:36.704976,5,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
43617,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:07:22.055400,8,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
43618,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:07:25.894767,8,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
43621,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:07:32.564843,8,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
43631,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:07:47.999619,8,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
43646,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:08:01.041939,8,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
43630,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:07:47.994767,8,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
43644,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:07:59.726453,8,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
43645,67660294-bbb6-4ab3-a244-c8b1b01aceb5,teaching,question,2025-02-20 12:08:01.041986,8,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
43899,6a1e92cc-9b6f-43db-9425-a50a63862171,teaching,question,2025-02-20 12:14:16.811155,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
43920,6a1e92cc-9b6f-43db-9425-a50a63862171,teaching,question,2025-02-20 12:14:34.626412,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
44000,6a1e92cc-9b6f-43db-9425-a50a63862171,teaching,question,2025-02-20 12:15:49.993927,5,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
43311,8a70457e-a769-489e-93ce-a245888bdb61,teaching,question,2025-02-20 12:00:03.961706,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
43317,8a70457e-a769-489e-93ce-a245888bdb61,teaching,question,2025-02-20 12:00:18.611435,1,Why are these the most important attributes?,followupWhyThisFeatureImportant
43356,8a70457e-a769-489e-93ce-a245888bdb61,teaching,question,2025-02-20 12:01:35.104408,1,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
43387,8a70457e-a769-489e-93ce-a245888bdb61,teaching,question,2025-02-20 12:02:19.163467,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
43510,8a70457e-a769-489e-93ce-a245888bdb61,teaching,question,2025-02-20 12:05:09.956901,2,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
43537,8a70457e-a769-489e-93ce-a245888bdb61,teaching,question,2025-02-20 12:05:44.578095,2,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
43595,8a70457e-a769-489e-93ce-a245888bdb61,teaching,question,2025-02-20 12:06:58.476170,3,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
43586,8a70457e-a769-489e-93ce-a245888bdb61,teaching,question,2025-02-20 12:06:46.689239,3,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
43709,8a70457e-a769-489e-93ce-a245888bdb61,teaching,question,2025-02-20 12:08:59.461619,5,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
43735,8a70457e-a769-489e-93ce-a245888bdb61,teaching,question,2025-02-20 12:09:30.506752,5,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
43728,8a70457e-a769-489e-93ce-a245888bdb61,teaching,question,2025-02-20 12:09:20.559303,5,Why are these the most important attributes?,followupWhyThisFeatureImportant
43779,3ed2a7a8-fe74-49cb-ba4a-a1cad09922ee,teaching,question,2025-02-20 12:10:55.851094,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
43788,3ed2a7a8-fe74-49cb-ba4a-a1cad09922ee,teaching,question,2025-02-20 12:11:15.994723,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
43792,3ed2a7a8-fe74-49cb-ba4a-a1cad09922ee,teaching,question,2025-02-20 12:11:23.153508,1,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus
43791,3ed2a7a8-fe74-49cb-ba4a-a1cad09922ee,teaching,question,2025-02-20 12:11:23.149473,1,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus
43823,3ed2a7a8-fe74-49cb-ba4a-a1cad09922ee,teaching,question,2025-02-20 12:12:24.420457,2,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
43835,3ed2a7a8-fe74-49cb-ba4a-a1cad09922ee,teaching,question,2025-02-20 12:12:40.575733,2,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus
