id,user_id,source,action,created_at,datapoint_count_new,datapoint_count,prediction,true_label,confidence_level,feedback,question,question_id,message,buttonType,user_comment,user_question,feature_id
43379,participant_0050,intro-test,user_prediction,2025-02-20 12:02:10.893235,,8.0,over 50k,under 50k,2,,,,,,,,
43380,participant_0050,intro-test,handleNext,2025-02-20 12:02:11.439621,9.0,,,,,,,,,,,,
43381,participant_0058,test,handleNext,2025-02-20 12:02:13.717075,3.0,,,,,,,,,,,,
43382,participant_0006,teaching,user_prediction,2025-02-20 12:02:13.767417,,7.0,over 50k,over 50k,,,,,,,,,
43383,participant_0006,test,handleNext,2025-02-20 12:02:15.640533,7.0,,,,,,,,,,,,
43384,participant_0050,intro-test,user_prediction,2025-02-20 12:02:18.104165,,9.0,over 50k,over 50k,2,,,,,,,,
43385,participant_0050,intro-test,handleNext,2025-02-20 12:02:18.640500,10.0,,,,,,,,,,,,
43386,participant_0115,intro-test,user_prediction,2025-02-20 12:02:19.029452,,6.0,under 50k,over 50k,1,,,,,,,,
43387,participant_0069,teaching,question,2025-02-20 12:02:19.163467,,1.0,,,,,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,,
43388,participant_0115,intro-test,handleNext,2025-02-20 12:02:19.628024,7.0,,,,,,,,,,,,
43389,participant_0006,test,user_prediction,2025-02-20 12:02:22.486479,,7.0,over 50k,over 50k,,,,,,,,,
43390,participant_0006,teaching,handleNext,2025-02-20 12:02:22.603715,8.0,,,,,,,,,,,,
43391,participant_0088,test,user_prediction,2025-02-20 12:02:22.898322,,1.0,over 50k,over 50k,,,,,,,,,
43392,participant_0088,teaching,handleNext,2025-02-20 12:02:22.966271,2.0,,,,,,,,,,,,
43393,participant_0050,intro-test,user_prediction,2025-02-20 12:02:23.932856,,10.0,under 50k,under 50k,2,,,,,,,,
43394,participant_0050,teaching,handleNext,2025-02-20 12:02:23.983601,1.0,,,,,,,,,,,,
43395,participant_0058,test,user_prediction,2025-02-20 12:02:24.719900,,3.0,over 50k,under 50k,,,,,,,,,
43396,participant_0058,teaching,handleNext,2025-02-20 12:02:24.800251,4.0,,,,,,,,,,,,
43397,participant_0006,teaching,user_prediction,2025-02-20 12:02:27.199181,,8.0,over 50k,under 50k,,,,,,,,,
43398,participant_0088,teaching,user_prediction,2025-02-20 12:02:28.714859,,2.0,under 50k,under 50k,,,,,,,,,
43399,participant_0006,teaching,question,2025-02-20 12:02:29.772210,,8.0,,,,,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,,
43400,participant_0058,teaching,user_prediction,2025-02-20 12:02:36.182918,,4.0,over 50k,under 50k,,,,,,,,,
43401,participant_0088,teaching,question,2025-02-20 12:02:37.211633,,2.0,,,,,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,,
43402,participant_0088,teaching,question,2025-02-20 12:02:40.858151,,2.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
43403,participant_0058,teaching,question,2025-02-20 12:02:40.896782,,4.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
43404,participant_0088,teaching,question,2025-02-20 12:02:44.009728,,2.0,,,,,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,,
43405,participant_0058,teaching,question,2025-02-20 12:02:45.297905,,4.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
43406,participant_0115,intro-test,user_prediction,2025-02-20 12:02:47.091693,,7.0,over 50k,over 50k,3,,,,,,,,
43407,participant_0006,teaching,question,2025-02-20 12:02:47.125098,,8.0,,,,,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,,
43408,participant_0115,intro-test,handleNext,2025-02-20 12:02:47.726772,8.0,,,,,,,,,,,,
43409,participant_0088,test,handleNext,2025-02-20 12:02:51.056146,2.0,,,,,,,,,,,,
43410,participant_0058,teaching,question,2025-02-20 12:02:54.420152,,4.0,,,,,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,,
43411,participant_0115,intro-test,user_prediction,2025-02-20 12:02:56.062386,,8.0,over 50k,under 50k,3,,,,,,,,
43412,participant_0050,teaching,user_prediction,2025-02-20 12:02:56.219569,,1.0,over 50k,over 50k,,,,,,,,,
43413,participant_0115,intro-test,handleNext,2025-02-20 12:02:56.697165,9.0,,,,,,,,,,,,
43414,participant_0088,test,user_prediction,2025-02-20 12:02:59.897796,,2.0,under 50k,over 50k,,,,,,,,,
43415,participant_0088,teaching,handleNext,2025-02-20 12:02:59.960555,3.0,,,,,,,,,,,,
43416,participant_0058,test,handleNext,2025-02-20 12:03:00.632931,4.0,,,,,,,,,,,,
43417,participant_0006,test,handleNext,2025-02-20 12:03:00.962407,8.0,,,,,,,,,,,,
43418,participant_0058,test,user_prediction,2025-02-20 12:03:03.511781,,4.0,over 50k,over 50k,,,,,,,,,
43419,participant_0058,teaching,handleNext,2025-02-20 12:03:03.592559,5.0,,,,,,,,,,,,
43420,participant_0088,teaching,user_prediction,2025-02-20 12:03:06.298599,,3.0,under 50k,under 50k,,,,,,,,,
43421,participant_0006,test,user_prediction,2025-02-20 12:03:06.343718,,8.0,over 50k,over 50k,,,,,,,,,
43422,participant_0006,teaching,handleNext,2025-02-20 12:03:06.457481,9.0,,,,,,,,,,,,
43423,participant_0050,teaching,question,2025-02-20 12:03:07.029170,,1.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
43424,participant_0088,teaching,question,2025-02-20 12:03:10.609700,,3.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
43425,participant_0006,teaching,user_prediction,2025-02-20 12:03:12.648619,,9.0,under 50k,over 50k,,,,,,,,,
43426,participant_0058,teaching,user_prediction,2025-02-20 12:03:12.882709,,5.0,over 50k,over 50k,,,,,,,,,
43427,participant_0058,test,handleNext,2025-02-20 12:03:14.665934,5.0,,,,,,,,,,,,
43428,participant_0006,teaching,question,2025-02-20 12:03:16.891800,,9.0,,,,,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,,
43429,participant_0058,test,user_prediction,2025-02-20 12:03:20.038591,,5.0,over 50k,over 50k,,,,,,,,,
43430,participant_0058,teaching,handleNext,2025-02-20 12:03:20.119865,6.0,,,,,,,,,,,,
43431,participant_0050,teaching,question,2025-02-20 12:03:20.603232,,1.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
43432,participant_0088,teaching,question,2025-02-20 12:03:20.898672,,3.0,,,,,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,,
43433,participant_0115,intro-test,user_prediction,2025-02-20 12:03:22.215280,,9.0,under 50k,over 50k,1,,,,,,,,
43434,participant_0115,intro-test,handleNext,2025-02-20 12:03:22.814679,10.0,,,,,,,,,,,,
43435,participant_0006,teaching,question,2025-02-20 12:03:23.736749,,9.0,,,,,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,,
43436,participant_0058,teaching,user_prediction,2025-02-20 12:03:24.533789,,6.0,over 50k,over 50k,,,,,,,,,
43437,participant_0088,teaching,question,2025-02-20 12:03:25.346264,,3.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
43438,participant_0058,test,handleNext,2025-02-20 12:03:25.778648,6.0,,,,,,,,,,,,
43439,participant_0050,teaching,question,2025-02-20 12:03:28.164234,,1.0,,,,,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,,
43440,participant_0088,test,handleNext,2025-02-20 12:03:29.588081,3.0,,,,,,,,,,,,
43441,participant_0088,test,user_prediction,2025-02-20 12:03:35.019254,,3.0,under 50k,under 50k,,,,,,,,,
43442,participant_0088,teaching,handleNext,2025-02-20 12:03:35.081515,4.0,,,,,,,,,,,,
43443,participant_0006,test,handleNext,2025-02-20 12:03:35.634301,9.0,,,,,,,,,,,,
43444,participant_0058,test,user_prediction,2025-02-20 12:03:35.951435,,6.0,under 50k,under 50k,,,,,,,,,
43445,participant_0058,teaching,handleNext,2025-02-20 12:03:36.033242,7.0,,,,,,,,,,,,
43446,participant_0006,test,user_prediction,2025-02-20 12:03:39.395168,,9.0,over 50k,over 50k,,,,,,,,,
43447,participant_0006,teaching,handleNext,2025-02-20 12:03:39.508596,10.0,,,,,,,,,,,,
43448,participant_0115,intro-test,user_prediction,2025-02-20 12:03:41.968076,,10.0,over 50k,under 50k,2,,,,,,,,
43449,participant_0088,teaching,user_prediction,2025-02-20 12:03:42.098552,,4.0,under 50k,under 50k,,,,,,,,,
43450,participant_0115,teaching,handleNext,2025-02-20 12:03:42.117633,1.0,,,,,,,,,,,,
43451,participant_0006,teaching,user_prediction,2025-02-20 12:03:43.642269,,10.0,under 50k,under 50k,,,,,,,,,
43452,participant_0050,test,handleNext,2025-02-20 12:03:44.229170,1.0,,,,,,,,,,,,
43453,participant_0006,test,handleNext,2025-02-20 12:03:45.413495,10.0,,,,,,,,,,,,
43454,participant_0088,teaching,question,2025-02-20 12:03:47.666101,,4.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
43455,participant_0058,teaching,user_prediction,2025-02-20 12:03:48.094570,,7.0,over 50k,over 50k,,,,,,,,,
43456,participant_0058,test,handleNext,2025-02-20 12:03:49.174992,7.0,,,,,,,,,,,,
43457,participant_0006,test,user_prediction,2025-02-20 12:03:50.386266,,10.0,under 50k,over 50k,,,,,,,,,
43458,participant_0006,final-test,handleNext,2025-02-20 12:03:51.073448,1.0,,,,,,,,,,,,
43459,participant_0088,teaching,question,2025-02-20 12:03:51.218330,,4.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
43460,participant_0050,test,user_prediction,2025-02-20 12:03:55.161503,,1.0,over 50k,over 50k,,,,,,,,,
43461,participant_0050,teaching,handleNext,2025-02-20 12:03:55.259007,2.0,,,,,,,,,,,,
43462,participant_0058,test,user_prediction,2025-02-20 12:03:56.967409,,7.0,under 50k,over 50k,,,,,,,,,
43463,participant_0058,teaching,handleNext,2025-02-20 12:03:57.048380,8.0,,,,,,,,,,,,
43464,participant_0088,test,handleNext,2025-02-20 12:03:59.369407,4.0,,,,,,,,,,,,
43465,participant_0050,teaching,user_prediction,2025-02-20 12:03:59.707875,,2.0,under 50k,under 50k,,,,,,,,,
43466,participant_0050,teaching,question,2025-02-20 12:04:03.591763,,2.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
43467,participant_0088,test,user_prediction,2025-02-20 12:04:07.707226,,4.0,over 50k,over 50k,,,,,,,,,
43468,participant_0088,teaching,handleNext,2025-02-20 12:04:07.779161,5.0,,,,,,,,,,,,
43469,participant_0050,teaching,question,2025-02-20 12:04:11.028819,,2.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
43470,participant_0088,teaching,user_prediction,2025-02-20 12:04:11.979320,,5.0,under 50k,over 50k,,,,,,,,,
43471,participant_0088,teaching,question,2025-02-20 12:04:20.290319,,5.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
43472,participant_0085,intro-test,user_prediction,2025-02-20 12:04:21.420747,,1.0,over 50k,over 50k,2,,,,,,,,
43473,participant_0085,intro-test,handleNext,2025-02-20 12:04:21.996992,2.0,,,,,,,,,,,,
44496,participant_0073,test,handleNext,2025-02-20 12:23:22.569989,10.0,,,,,,,,,,,,
43474,participant_0050,teaching,question,2025-02-20 12:04:27.186860,,2.0,,,,,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,,
43475,participant_0069,test,handleNext,2025-02-20 12:04:28.781522,1.0,,,,,,,,,,,,
43476,participant_0058,teaching,user_prediction,2025-02-20 12:04:29.471077,,8.0,over 50k,under 50k,,,,,,,,,
43477,participant_0088,teaching,question,2025-02-20 12:04:30.105997,,5.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
43478,participant_0085,intro-test,user_prediction,2025-02-20 12:04:32.276928,,2.0,under 50k,under 50k,3,,,,,,,,
43479,participant_0085,intro-test,handleNext,2025-02-20 12:04:32.852901,3.0,,,,,,,,,,,,
43480,participant_0050,test,handleNext,2025-02-20 12:04:32.914414,2.0,,,,,,,,,,,,
43481,participant_0058,teaching,question,2025-02-20 12:04:33.574711,,8.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
43482,participant_0085,intro-test,user_prediction,2025-02-20 12:04:41.776516,,3.0,under 50k,under 50k,2,,,,,,,,
43483,participant_0085,intro-test,handleNext,2025-02-20 12:04:42.331644,4.0,,,,,,,,,,,,
43484,participant_0088,test,handleNext,2025-02-20 12:04:43.556110,5.0,,,,,,,,,,,,
43485,participant_0050,test,user_prediction,2025-02-20 12:04:43.830815,,2.0,over 50k,over 50k,,,,,,,,,
43486,participant_0050,teaching,handleNext,2025-02-20 12:04:43.943206,3.0,,,,,,,,,,,,
43487,participant_0069,test,user_prediction,2025-02-20 12:04:44.983745,,1.0,over 50k,over 50k,,,,,,,,,
43488,participant_0058,test,handleNext,2025-02-20 12:04:45.070929,8.0,,,,,,,,,,,,
43489,participant_0069,teaching,handleNext,2025-02-20 12:04:45.780094,2.0,,,,,,,,,,,,
43490,participant_0050,teaching,user_prediction,2025-02-20 12:04:46.237708,,3.0,over 50k,under 50k,,,,,,,,,
43491,participant_0058,test,user_prediction,2025-02-20 12:04:48.805226,,8.0,over 50k,over 50k,,,,,,,,,
43492,participant_0058,teaching,handleNext,2025-02-20 12:04:48.884710,9.0,,,,,,,,,,,,
43493,participant_0088,test,user_prediction,2025-02-20 12:04:49.354815,,5.0,over 50k,over 50k,,,,,,,,,
43494,participant_0088,teaching,handleNext,2025-02-20 12:04:49.418147,6.0,,,,,,,,,,,,
44498,participant_0051,intro-test,handleNext,2025-02-20 12:23:24.022243,7.0,,,,,,,,,,,,
43495,participant_0006,final-test,user_prediction,2025-02-20 12:04:52.459777,,1.0,over 50k,over 50k,4,major gain in investment and an associates degree,,,,,,,
43496,participant_0006,final-test,handleNext,2025-02-20 12:04:53.132977,2.0,,,,,,,,,,,,
43497,participant_0088,teaching,user_prediction,2025-02-20 12:04:54.434864,,6.0,over 50k,over 50k,,,,,,,,,
43499,participant_0069,teaching,user_prediction,2025-02-20 12:04:54.724687,,2.0,under 50k,under 50k,,,,,,,,,
43502,participant_0088,teaching,question,2025-02-20 12:04:58.106233,,6.0,,,,,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,,
43504,participant_0085,intro-test,user_prediction,2025-02-20 12:05:00.416169,,5.0,over 50k,over 50k,3,,,,,,,,
43506,participant_0058,test,handleNext,2025-02-20 12:05:01.402181,9.0,,,,,,,,,,,,
43508,participant_0058,test,user_prediction,2025-02-20 12:05:03.993607,,9.0,over 50k,over 50k,,,,,,,,,
43510,participant_0069,teaching,question,2025-02-20 12:05:09.956901,,2.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
43512,participant_0058,test,handleNext,2025-02-20 12:05:11.465354,10.0,,,,,,,,,,,,
43514,participant_0058,test,user_prediction,2025-02-20 12:05:13.270768,,10.0,over 50k,over 50k,,,,,,,,,
43516,participant_0088,test,handleNext,2025-02-20 12:05:13.866087,6.0,,,,,,,,,,,,
43518,participant_0088,teaching,handleNext,2025-02-20 12:05:18.462805,7.0,,,,,,,,,,,,
43520,participant_0085,intro-test,user_prediction,2025-02-20 12:05:20.981060,,6.0,under 50k,over 50k,2,,,,,,,,
43522,participant_0085,intro-test,handleNext,2025-02-20 12:05:21.603035,7.0,,,,,,,,,,,,
43524,participant_0050,test,handleNext,2025-02-20 12:05:23.192851,3.0,,,,,,,,,,,,
43526,participant_0085,intro-test,handleNext,2025-02-20 12:05:26.714906,8.0,,,,,,,,,,,,
43528,participant_0088,teaching,question,2025-02-20 12:05:31.922799,,7.0,,,,,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,,
43530,participant_0085,intro-test,handleNext,2025-02-20 12:05:35.534467,9.0,,,,,,,,,,,,
43532,participant_0050,teaching,handleNext,2025-02-20 12:05:36.551831,4.0,,,,,,,,,,,,
43534,participant_0085,intro-test,user_prediction,2025-02-20 12:05:39.217053,,9.0,over 50k,over 50k,2,,,,,,,,
43536,participant_0050,teaching,user_prediction,2025-02-20 12:05:41.393065,,4.0,over 50k,under 50k,,,,,,,,,
43538,participant_0050,teaching,question,2025-02-20 12:05:44.901655,,4.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
43540,participant_0088,test,handleNext,2025-02-20 12:05:47.090428,7.0,,,,,,,,,,,,
43542,participant_0085,intro-test,user_prediction,2025-02-20 12:05:48.379290,,10.0,under 50k,under 50k,2,,,,,,,,
43498,participant_0085,intro-test,user_prediction,2025-02-20 12:04:54.454997,,4.0,over 50k,under 50k,3,,,,,,,,
43500,participant_0085,intro-test,handleNext,2025-02-20 12:04:54.970800,5.0,,,,,,,,,,,,
43501,participant_0050,teaching,question,2025-02-20 12:04:56.859258,,3.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
43503,participant_0058,teaching,user_prediction,2025-02-20 12:04:59.613524,,9.0,over 50k,over 50k,,,,,,,,,
43505,participant_0085,intro-test,handleNext,2025-02-20 12:05:00.983864,6.0,,,,,,,,,,,,
43507,participant_0050,teaching,question,2025-02-20 12:05:03.685367,,3.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
43509,participant_0058,teaching,handleNext,2025-02-20 12:05:04.074575,10.0,,,,,,,,,,,,
43511,participant_0058,teaching,user_prediction,2025-02-20 12:05:10.324228,,10.0,under 50k,under 50k,,,,,,,,,
43513,participant_0050,teaching,question,2025-02-20 12:05:13.253788,,3.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
43515,participant_0058,final-test,handleNext,2025-02-20 12:05:13.835785,1.0,,,,,,,,,,,,
43517,participant_0088,test,user_prediction,2025-02-20 12:05:18.395583,,6.0,under 50k,under 50k,,,,,,,,,
44574,participant_0024,test,user_prediction,2025-02-20 12:24:28.623059,,9.0,over 50k,over 50k,,,,,,,,,
43519,participant_0050,teaching,question,2025-02-20 12:05:18.827855,,3.0,,,,,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,,
43521,participant_0006,final-test,user_prediction,2025-02-20 12:05:21.080252,,2.0,under 50k,under 50k,3,"no investment, age and single all count against them",,,,,,,
43523,participant_0006,final-test,handleNext,2025-02-20 12:05:22.006724,3.0,,,,,,,,,,,,
43525,participant_0085,intro-test,user_prediction,2025-02-20 12:05:26.089130,,7.0,over 50k,over 50k,4,,,,,,,,
43527,participant_0088,teaching,user_prediction,2025-02-20 12:05:28.507776,,7.0,over 50k,over 50k,,,,,,,,,
43529,participant_0085,intro-test,user_prediction,2025-02-20 12:05:35.010176,,8.0,under 50k,under 50k,2,,,,,,,,
43531,participant_0050,test,user_prediction,2025-02-20 12:05:36.445744,,3.0,over 50k,under 50k,,,,,,,,,
44256,participant_0073,teaching,question,2025-02-20 12:20:00.226428,,1.0,,,,,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,,
