id,user_id,source,action,created_at,datapoint_count,question,question_id,typed_question,feature_id,text,reasoning
43502,participant_0088,teaching,question,2025-02-20 12:04:58.106233,6,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
43528,participant_0088,teaching,question,2025-02-20 12:05:31.922799,7,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
43533,participant_0088,teaching,question,2025-02-20 12:05:38.778986,7,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
43547,participant_0088,teaching,question,2025-02-20 12:05:59.763262,8,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
43552,participant_0088,teaching,question,2025-02-20 12:06:08.874670,8,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
43571,participant_0088,teaching,question,2025-02-20 12:06:32.523629,9,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
43585,participant_0088,teaching,question,2025-02-20 12:06:45.978823,10,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
45545,participant_0029,teaching,question,2025-02-20 12:37:14.731146,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
45581,participant_0029,teaching,question,2025-02-20 12:37:44.528838,1,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,
45593,participant_0029,teaching,question,2025-02-20 12:37:57.695732,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
45905,participant_0029,teaching,question,2025-02-20 12:43:05.713445,2,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
45953,participant_0029,teaching,question,2025-02-20 12:44:07.187978,3,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
46099,participant_0029,teaching,question,2025-02-20 12:47:46.998798,3,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
46110,participant_0029,teaching,question,2025-02-20 12:48:02.553840,3,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
46817,participant_0007,teaching,question,2025-02-20 13:11:40.659639,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
46849,participant_0007,teaching,question,2025-02-20 13:11:58.502555,1,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,
46875,participant_0007,teaching,question,2025-02-20 13:12:13.626506,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
46916,participant_0007,teaching,question,2025-02-20 13:12:29.476205,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
46935,participant_0007,teaching,question,2025-02-20 13:12:41.724563,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
46959,participant_0007,teaching,question,2025-02-20 13:12:52.395097,1,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
46960,participant_0007,teaching,question,2025-02-20 13:12:52.445059,1,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
47012,participant_0007,teaching,question,2025-02-20 13:13:26.798551,2,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
47022,participant_0007,teaching,question,2025-02-20 13:13:34.125111,2,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47065,participant_0007,teaching,question,2025-02-20 13:14:07.308626,3,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
47074,participant_0007,teaching,question,2025-02-20 13:14:13.051278,3,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47111,participant_0007,teaching,question,2025-02-20 13:14:41.532881,4,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47161,participant_0007,teaching,question,2025-02-20 13:15:10.225406,5,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47208,participant_0007,teaching,question,2025-02-20 13:15:36.047942,6,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
47304,participant_0007,teaching,question,2025-02-20 13:16:29.827000,8,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47254,participant_0007,teaching,question,2025-02-20 13:16:04.969044,7,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47355,participant_0007,teaching,question,2025-02-20 13:16:55.950914,9,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47388,participant_0007,teaching,question,2025-02-20 13:17:14.671681,10,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
43573,participant_0085,teaching,question,2025-02-20 12:06:33.954782,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
43589,participant_0085,teaching,question,2025-02-20 12:06:47.406879,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
43580,participant_0085,teaching,question,2025-02-20 12:06:40.199574,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
43598,participant_0085,teaching,question,2025-02-20 12:06:59.301575,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
43423,participant_0050,teaching,question,2025-02-20 12:03:07.029170,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
43431,participant_0050,teaching,question,2025-02-20 12:03:20.603232,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
43439,participant_0050,teaching,question,2025-02-20 12:03:28.164234,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
43466,participant_0050,teaching,question,2025-02-20 12:04:03.591763,2,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
43469,participant_0050,teaching,question,2025-02-20 12:04:11.028819,2,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
43474,participant_0050,teaching,question,2025-02-20 12:04:27.186860,2,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
43538,participant_0050,teaching,question,2025-02-20 12:05:44.901655,4,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
43501,participant_0050,teaching,question,2025-02-20 12:04:56.859258,3,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
43507,participant_0050,teaching,question,2025-02-20 12:05:03.685367,3,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
43513,participant_0050,teaching,question,2025-02-20 12:05:13.253788,3,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
43519,participant_0050,teaching,question,2025-02-20 12:05:18.827855,3,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
43551,participant_0050,teaching,question,2025-02-20 12:06:03.764922,4,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
43577,participant_0050,teaching,question,2025-02-20 12:06:36.704976,5,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
43617,participant_0050,teaching,question,2025-02-20 12:07:22.055400,8,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
43618,participant_0050,teaching,question,2025-02-20 12:07:25.894767,8,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
43621,participant_0050,teaching,question,2025-02-20 12:07:32.564843,8,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
43631,participant_0050,teaching,question,2025-02-20 12:07:47.999619,8,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
43646,participant_0050,teaching,question,2025-02-20 12:08:01.041939,8,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,
43630,participant_0050,teaching,question,2025-02-20 12:07:47.994767,8,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
43644,participant_0050,teaching,question,2025-02-20 12:07:59.726453,8,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
43645,participant_0050,teaching,question,2025-02-20 12:08:01.041986,8,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,
51258,participant_0037,teaching,question,2025-02-20 15:17:46.023386,1,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
51264,participant_0037,teaching,question,2025-02-20 15:17:59.727986,1,How are the values of <b>Investment Outcome</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51267,participant_0037,teaching,question,2025-02-20 15:18:04.433317,1,How are the different values of <b>Weekly Working Hours</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
43899,participant_0052,teaching,question,2025-02-20 12:14:16.811155,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
43920,participant_0052,teaching,question,2025-02-20 12:14:34.626412,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
44000,participant_0052,teaching,question,2025-02-20 12:15:49.993927,5,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
43311,participant_0069,teaching,question,2025-02-20 12:00:03.961706,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
43317,participant_0069,teaching,question,2025-02-20 12:00:18.611435,1,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,
43356,participant_0069,teaching,question,2025-02-20 12:01:35.104408,1,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,
43387,participant_0069,teaching,question,2025-02-20 12:02:19.163467,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
43510,participant_0069,teaching,question,2025-02-20 12:05:09.956901,2,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
