id,user_id,source,action,created_at,datapoint_count,question,question_id
6384,b93ad797-0965-4223-b0df-c710662e0b81,teaching,question,2024-04-11 09:53:38.524852,3," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
6824,b93ad797-0965-4223-b0df-c710662e0b81,teaching,question,2024-04-11 09:54:59.697562,4," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
6822,b93ad797-0965-4223-b0df-c710662e0b81,teaching,question,2024-04-11 09:54:59.649611,4," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
7049,b93ad797-0965-4223-b0df-c710662e0b81,teaching,question,2024-04-11 09:55:51.692172,5," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
7462,b93ad797-0965-4223-b0df-c710662e0b81,teaching,question,2024-04-11 09:57:30.692661,6," What happens if the <b>value</b> of Work Life Balance <b>is changed</b>, keeping all the other attributes the same?",25
7461,b93ad797-0965-4223-b0df-c710662e0b81,teaching,question,2024-04-11 09:57:30.634322,6," What happens if the <b>value</b> of Work Life Balance <b>is changed</b>, keeping all the other attributes the same?",25
1691,5329979c-42a2-4d02-963c-367bb0ef679d,teaching,question,2024-04-11 09:28:53.445261,1, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
1742,5329979c-42a2-4d02-963c-367bb0ef679d,teaching,question,2024-04-11 09:29:27.643399,1,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
1763,5329979c-42a2-4d02-963c-367bb0ef679d,teaching,question,2024-04-11 09:29:41.673051,1," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
1720,5329979c-42a2-4d02-963c-367bb0ef679d,teaching,question,2024-04-11 09:29:09.618372,1, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
1821,5329979c-42a2-4d02-963c-367bb0ef679d,teaching,question,2024-04-11 09:30:34.962892,2," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
1885,5329979c-42a2-4d02-963c-367bb0ef679d,teaching,question,2024-04-11 09:31:40.147217,3, What is the <b>strength</b> of each attribute for the current model prediction? ,24
2016,5329979c-42a2-4d02-963c-367bb0ef679d,teaching,question,2024-04-11 09:33:46.426621,8," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
1878,5329979c-42a2-4d02-963c-367bb0ef679d,teaching,question,2024-04-11 09:31:33.468182,3, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
1746,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:29:30.008620,1, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
1727,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:29:15.751690,1, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
1801,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:30:15.831784,1," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
1772,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:29:50.887317,1," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
1757,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:29:38.144764,1, What is the <b>strength</b> of each attribute for the current model prediction? ,24
1790,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:30:03.642313,1,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
1802,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:30:15.928112,1," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
1810,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:30:23.489842,1," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
1814,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:30:27.571983,1," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
1818,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:30:30.403701,1," What happens if the <b>value</b> of Weekly Working Hours <b>is changed</b>, keeping all the other attributes the same?",25
1824,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:30:39.404252,1, How are the different values of Marital Status <b>distributed</b> in the dataset?,13
1811,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:30:23.579972,1," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
1809,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:30:21.261258,1," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
1817,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:30:30.399191,1," What happens if the <b>value</b> of Weekly Working Hours <b>is changed</b>, keeping all the other attributes the same?",25
1825,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:30:39.409982,1, How are the different values of Marital Status <b>distributed</b> in the dataset?,13
1993,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:33:24.996131,4,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
1904,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:32:03.060316,2, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
2022,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:33:53.732012,5,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
1919,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:32:17.813094,2,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
2044,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:34:18.221165,6,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
2064,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,question,2024-04-11 09:34:36.869852,7,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
8525,4c9b2b54-e5e0-4a25-a90e-f18fe8644cdf,teaching,question,2024-04-11 10:02:23.557568,1," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
8479,4c9b2b54-e5e0-4a25-a90e-f18fe8644cdf,teaching,question,2024-04-11 10:02:06.203872,1, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
8574,4c9b2b54-e5e0-4a25-a90e-f18fe8644cdf,teaching,question,2024-04-11 10:02:42.977688,1, How are the different values of Occupation <b>distributed</b> in the dataset?,13
8444,4c9b2b54-e5e0-4a25-a90e-f18fe8644cdf,teaching,question,2024-04-11 10:01:55.514187,1, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
8524,4c9b2b54-e5e0-4a25-a90e-f18fe8644cdf,teaching,question,2024-04-11 10:02:23.554900,1," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
8729,4c9b2b54-e5e0-4a25-a90e-f18fe8644cdf,teaching,question,2024-04-11 10:03:57.965098,2, What is the <b>strength</b> of each attribute for the current model prediction? ,24
8705,4c9b2b54-e5e0-4a25-a90e-f18fe8644cdf,teaching,question,2024-04-11 10:03:44.474317,2, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
8575,4c9b2b54-e5e0-4a25-a90e-f18fe8644cdf,teaching,question,2024-04-11 10:02:42.979597,1, How are the different values of Occupation <b>distributed</b> in the dataset?,13
8846,4c9b2b54-e5e0-4a25-a90e-f18fe8644cdf,teaching,question,2024-04-11 10:05:04.127446,4," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
8894,4c9b2b54-e5e0-4a25-a90e-f18fe8644cdf,teaching,question,2024-04-11 10:05:31.355549,4," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
8867,4c9b2b54-e5e0-4a25-a90e-f18fe8644cdf,teaching,question,2024-04-11 10:05:18.034046,4, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
8893,4c9b2b54-e5e0-4a25-a90e-f18fe8644cdf,teaching,question,2024-04-11 10:05:31.350162,4," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
8911,4c9b2b54-e5e0-4a25-a90e-f18fe8644cdf,teaching,question,2024-04-11 10:05:39.569549,4,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
5508,84a0f487-8264-4696-9ac9-eaefe768fafc,teaching,question,2024-04-11 09:51:01.994175,1, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
5648,84a0f487-8264-4696-9ac9-eaefe768fafc,teaching,question,2024-04-11 09:51:23.711418,1," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
5650,84a0f487-8264-4696-9ac9-eaefe768fafc,teaching,question,2024-04-11 09:51:23.761756,1," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
5870,84a0f487-8264-4696-9ac9-eaefe768fafc,teaching,question,2024-04-11 09:52:04.071928,2, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
5994,84a0f487-8264-4696-9ac9-eaefe768fafc,teaching,question,2024-04-11 09:52:27.730359,2, How are the different values of Education Level <b>distributed</b> in the dataset?,13
5995,84a0f487-8264-4696-9ac9-eaefe768fafc,teaching,question,2024-04-11 09:52:27.732209,2, How are the different values of Education Level <b>distributed</b> in the dataset?,13
6478,84a0f487-8264-4696-9ac9-eaefe768fafc,teaching,question,2024-04-11 09:53:57.821821,5," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
7939,c6592eef-f703-4581-b6f1-dbd071101364,teaching,question,2024-04-11 09:59:40.685173,9, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
6802,c6592eef-f703-4581-b6f1-dbd071101364,teaching,question,2024-04-11 09:54:54.669501,1, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
6947,c6592eef-f703-4581-b6f1-dbd071101364,teaching,question,2024-04-11 09:55:26.850885,1, How are the different values of Marital Status <b>distributed</b> in the dataset?,13
6899,c6592eef-f703-4581-b6f1-dbd071101364,teaching,question,2024-04-11 09:55:15.967321,1," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
6900,c6592eef-f703-4581-b6f1-dbd071101364,teaching,question,2024-04-11 09:55:15.976613,1," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
6948,c6592eef-f703-4581-b6f1-dbd071101364,teaching,question,2024-04-11 09:55:26.861210,1, How are the different values of Marital Status <b>distributed</b> in the dataset?,13
7096,c6592eef-f703-4581-b6f1-dbd071101364,teaching,question,2024-04-11 09:56:00.405328,2, What is the <b>strength</b> of each attribute for the current model prediction? ,24
7097,c6592eef-f703-4581-b6f1-dbd071101364,teaching,question,2024-04-11 09:56:00.467323,2, What is the <b>strength</b> of each attribute for the current model prediction? ,24
7306,c6592eef-f703-4581-b6f1-dbd071101364,teaching,question,2024-04-11 09:56:48.623470,3, What is the <b>strength</b> of each attribute for the current model prediction? ,24
5159,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 09:50:00.101178,2," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
5270,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 09:50:17.811533,2," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
5364,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 09:50:36.228857,2," What happens if the <b>value</b> of Work Life Balance <b>is changed</b>, keeping all the other attributes the same?",25
5368,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 09:50:37.126074,2," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
5318,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 09:50:28.191568,2," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
5312,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 09:50:27.279379,2," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
5369,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 09:50:37.130079,2," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
5158,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 09:50:00.100313,2," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
5226,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 09:50:11.067595,2," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
5286,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 09:50:22.076815,2," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
5329,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 09:50:30.032796,2," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
3963,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 09:46:29.159474,1, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
